holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,traffic_volume,filename,width,height,class,xmin,ymin,xmax,ymax
None,0.49374255065554173,0.0,0.0,0.01,Clear,0,0.007177720356014931,394_png_jpg.rf.8f552f7d6491e35bdc021a92a1b07573.jpg,640,640,Traffic-Yellow,231,254,340,442
None,0.4910607866507739,0.0,0.0,0.01,Clear,0,0.020671834625323002,OIP_jpeg_jpg.rf.909dee05ff3eb172e7b7c8bf1166ea76.jpg,640,640,Traffic-Yellow,281,70,355,466
None,0.44457687723480177,0.0,0.0,0.01,Clear,0,0.08484065460809648,310_png_jpg.rf.8fd38394fb3bfe272e41760f95090338.jpg,640,640,Traffic-Red,301,294,331,339
None,0.4174612634088195,0.0,0.0,0.01,Clear,0,0.35816824576514505,259_png_jpg.rf.8ed3b8d746cd1d99d68a2c688c2e3956.jpg,640,640,Traffic-Red,166,368,239,469
None,0.40584028605482736,0.0,0.0,0.01,Clear,0,0.7823715188056274,107_png_jpg.rf.906d59f62b73be2faf2d3143f840a289.jpg,640,640,Traffic-Green,249,258,314,349
None,0.40256257449344446,0.0,0.0,0.01,Clear,1,0.9026701119724376,traffic-light-346-_jpg.rf.8eddc2646d289f0669cede9a25afed31.jpg,640,640,Traffic-Red,352,429,409,553
None,0.5324791418355179,0.0,0.0,0.01,Clear,1,0.753373528567327,543_png_jpg.rf.90997597e749ec83deec3bb9c7289e2a.jpg,640,640,Traffic-Yellow,315,612,428,640
None,0.8152562574493452,0.0,0.0,0.01,Clear,0,0.6996841803043353,243_png_jpg.rf.8fae7c7d18e10e7d448508b4b72d0180.jpg,640,640,Traffic-Green,293,341,364,426
None,0.8528009535160912,0.0,0.0,0.01,Clear,0,0.6695377548090726,535_png_jpg.rf.9138198e4df6b76ec7a6726badb46d0a.jpg,640,640,Traffic-Yellow,211,0,324,41
None,0.8849821215733016,0.0,0.0,0.01,Clear,0,0.7341372380132071,traffic-light-65-_jpg.rf.925f2b11c7a1200a425368311e5ffd20.jpg,640,640,Traffic-Yellow,123,54,498,612
None,0.9106078665077479,0.0,0.0,0.01,Clear,0,0.7850990525409131,traffic-light-695-_jpg.rf.923c761add40d36a16e79535fbf388b2.jpg,640,640,Traffic-Yellow,271,227,350,360
None,0.909415971394516,0.0,0.0,0.01,Clear,0,0.8489807637094459,485_png_jpg.rf.91338aa2932fc01b5d1bc428338acec5.jpg,640,640,Traffic-Green,266,339,418,514
None,0.8656138259833135,0.0,0.0,0.2,Clouds,1,0.6316393913293138,109_png_jpg.rf.92e76826e5adcfc4572d66e2829f70eb.jpg,640,640,Traffic-Red,243,482,329,614
None,0.7759237187127521,0.0,0.0,0.2,Clouds,1,0.4834912431811657,428_png_jpg.rf.92702b5903bae26c087618afbdd5be15.jpg,640,640,Traffic-Green,177,427,276,547
None,0.7026221692491053,0.0,0.0,0.2,Clouds,0,0.38400803904679875,traffic-light-799-_jpg.rf.92c5e01ff29bbca54c002e1a8ed71230.jpg,640,640,Traffic-Red,92,74,165,192
None,0.6701430274135873,0.0,0.0,0.01,Clear,0,0.34654033878840085,traffic-light-799-_jpg.rf.92c5e01ff29bbca54c002e1a8ed71230.jpg,640,640,Traffic-Red,443,551,511,640
None,0.6448152562574485,0.0,0.0,0.01,Clear,0,0.22308354866494404,traffic-light-922-_jpg.rf.946c55f768dfc7d68c55019d7b6d4ed5.jpg,640,640,Traffic-Green,253,158,418,511
None,0.6153158522050042,0.0,0.0,0.01,Clear,0,0.11369509043927647,189_png_jpg.rf.9390466b8ee22ee331dcabbe0cdf1552.jpg,640,640,Traffic-Green,268,231,340,322
None,0.5941597139451726,0.0,0.0,0.01,Clear,0,0.053832902670111975,429_png_jpg.rf.948d12f1582450aa90c8ef58d78343d3.jpg,640,640,Traffic-Green,178,427,277,529
None,0.5619785458879623,0.0,0.0,0.01,Clear,0,0.020958943439563595,408_png_jpg.rf.932f53c6f068bdf56ec99a3335173069.jpg,640,640,Traffic-Yellow,228,244,302,334
None,0.5530393325387362,0.0,0.0,0.01,Clear,0,0.012776342233706578,traffic-light-445-_jpg.rf.9640b8a2f88cfcb46ad83c4cdb9e7004.jpg,640,640,Traffic-Red,42,275,76,346
None,0.5193682955899881,0.0,0.0,0.01,Clear,0,0.020671834625323002,traffic-light-445-_jpg.rf.9640b8a2f88cfcb46ad83c4cdb9e7004.jpg,640,640,Traffic-Red,288,20,322,94
None,0.5089392133492243,0.0,0.0,0.01,Clear,0,0.08785529715762275,traffic-light-445-_jpg.rf.9640b8a2f88cfcb46ad83c4cdb9e7004.jpg,640,640,Traffic-Red,574,208,611,284
None,0.49791418355184724,0.0,0.0,0.01,Clear,0,0.3593166810221074,440_png_jpg.rf.9476a7fc3f34e3dd622d3e9b21025eb8.jpg,640,640,Traffic-Yellow,356,205,437,334
None,0.4806317044100119,0.0,0.0,0.01,Clear,0,0.7846683893195521,509_png_jpg.rf.9622df19f8a7ca4c7124a2c2c0397498.jpg,640,640,Traffic-Red,237,367,308,450
None,0.4755661501787838,0.0,0.0,0.01,Clear,1,0.9714326729830606,traffic-light-519-_jpg.rf.94e9212f156511649bf4320426cc705a.jpg,640,640,Traffic-Green,1,411,217,534
None,0.5140047675804524,0.0,0.0,0.01,Clear,1,0.8271604938271605,317_png_jpg.rf.95adc8107488ddcd65e09fdd8a37c021.jpg,640,640,Traffic-Green,351,336,425,422
None,0.6069725864123949,0.0,0.0,0.01,Clear,1,0.7301177146138387,traffic-light-924-_jpg.rf.9559a907cc42c63a86977d0a59d00d91.jpg,640,640,Traffic-Green,210,288,394,581
None,0.7321215733015496,0.0,0.0,0.01,Clear,0,0.6287683031869078,297_png_jpg.rf.98a2ce6d16beec7f78a31c3f3d92b7ff.jpg,640,640,Traffic-Red,244,111,341,227
None,0.8027413587604286,0.0,0.0,0.01,Clear,0,0.6691070915877118,385_png_jpg.rf.93e4832bf4d08ecee5eb61227e771b62.jpg,640,640,Traffic-Green,386,54,488,172
None,0.9046483909415972,0.0,0.0,0.01,Clear,0,0.7006890611541774,442_png_jpg.rf.98319ff2e440d74fa456f301dc4090da.jpg,640,640,Traffic-Yellow,207,212,372,397
None,0.9466626936829545,0.0,0.0,0.01,Clear,0,0.7113120872810795,traffic-light-816-_jpg.rf.970d48c3c7748bc8a0513ce85dc137ff.jpg,640,640,Traffic-Yellow,185,161,318,426
None,0.9746722288438612,0.0,0.0,0.01,Clear,0,0.757680160780936,453_png_jpg.rf.96be57bb0b87677fdd038659536cae7b.jpg,640,640,Traffic-Yellow,226,0,317,106
None,1.0,0.0,0.0,0.01,Clear,0,0.7881136950904393,108_png_jpg.rf.9760041c03dfd3b01e4b4ff894fe848e.jpg,640,640,Traffic-Red,250,521,339,638
None,0.9967222884386171,0.0,0.0,0.2,Clouds,0,0.8712316968130922,246_png_jpg.rf.984425bf31446e2625c8a46412eacf47.jpg,640,640,Traffic-Green,256,334,320,425
None,0.985101311084625,0.0,0.0,0.2,Clouds,1,0.837496411139822,traffic-light-745-_jpg.rf.95771cabdd6596e07ce6f182a36883a6.jpg,640,640,Traffic-Red,116,86,335,506
None,0.9460667461263412,0.0,0.0,0.4,Clouds,1,0.6724088429514786,116_png_jpg.rf.97b85e543e47e73c208986fb92d07d9b.jpg,640,640,Traffic-Red,328,71,418,200
None,0.8712753277711567,0.0,0.0,0.4,Clouds,1,0.47085845535457943,IMG_1568_JPG_jpg.rf.96a2d0381995c343a42e98fbd4b3b8cc.jpg,640,640,Traffic-Red,517,355,537,378
None,0.8289630512514901,0.0,0.0,0.4,Clouds,0,0.4039621016365203,IMG_1568_JPG_jpg.rf.96a2d0381995c343a42e98fbd4b3b8cc.jpg,640,640,Traffic-Red,459,360,470,378
None,0.8092967818831927,0.0,0.0,0.75,Clouds,0,0.3730979041056561,IMG_1568_JPG_jpg.rf.96a2d0381995c343a42e98fbd4b3b8cc.jpg,640,640,Traffic-Red,87,341,105,367
None,0.7970798569725854,0.0,0.0,0.75,Clouds,0,0.25394774619580823,IMG_1568_JPG_jpg.rf.96a2d0381995c343a42e98fbd4b3b8cc.jpg,640,640,Traffic-Red,2,329,21,356
None,0.7899284862932063,0.0,0.0,0.75,Clouds,0,0.13537180591444156,traffic-light-76-_jpg.rf.990ed0b38ae933d9a5e4775c6f812854.jpg,640,640,Traffic-Red,155,59,432,507
None,0.775327771156137,0.0,0.0,0.75,Clouds,0,0.05799598047660063,traffic-light-473-_jpg.rf.96e1558c603e0c2dda38d68f7fad5b53.jpg,640,640,Traffic-Red,457,252,497,323
None,0.7702622169249089,0.0,0.0,0.4,Clouds,0,0.02368647717484927,traffic-light-473-_jpg.rf.96e1558c603e0c2dda38d68f7fad5b53.jpg,640,640,Traffic-Red,108,405,151,476
None,0.7345053635280081,0.0,0.0,0.0,Clear,0,0.020815389032443295,traffic-light-473-_jpg.rf.98fca44a85c4282ad1e77ac27d5be7cf.jpg,640,640,Traffic-Red,171,350,202,418
None,0.5542312276519645,0.0,0.0,0.75,Clouds,0,0.32529428653459663,traffic-light-473-_jpg.rf.98fca44a85c4282ad1e77ac27d5be7cf.jpg,640,640,Traffic-Red,440,131,474,196
None,0.525327771156137,0.0,0.0,0.9,Clouds,0,0.7628481194372667,360_png_jpg.rf.965b3c2c540f5c27fc31b92171f74f29.jpg,640,640,Traffic-Yellow,433,223,503,310
None,0.5089392133492243,0.0,0.0,0.9,Clouds,1,0.9194659776055125,352_png_jpg.rf.97cd54bbe7b066ea83058286ebfbddd2.jpg,640,640,Traffic-Yellow,298,356,343,417
None,0.4755661501787838,0.0,0.0,0.9,Clouds,1,0.7624174562159058,traffic-light-847-_jpg.rf.98db55935926818e740197f7583c82bf.jpg,640,640,Traffic-Yellow,118,378,171,467
None,0.4591775923718693,0.0,0.0,0.75,Clouds,1,0.7436118288831467,traffic-light-847-_jpg.rf.98db55935926818e740197f7583c82bf.jpg,640,640,Traffic-Yellow,507,176,550,255
None,0.4618593563766389,0.0,0.0,0.75,Clouds,0,0.6527418891759977,traffic-light-159-_jpg.rf.99151962dcca166ad1f8c361d4dfe5c2.jpg,640,640,Traffic-Green,259,182,370,452
None,0.458581644815256,0.0,0.0,0.9,Clouds,0,0.7169107091587712,386_png_jpg.rf.932ce5f9511ae443288cd677bf28959a.jpg,640,640,Traffic-Yellow,474,212,545,312
None,0.47437425506555364,0.0,0.0,0.9,Clouds,0,0.8106517370083262,traffic-light-665-_jpg.rf.9944cc48789e4186eea85d8d5679205c.jpg,640,640,Traffic-Green,286,253,317,313
None,0.5011918951132301,0.0,0.0,0.75,Clouds,0,0.8245765144989952,traffic-light-665-_jpg.rf.9944cc48789e4186eea85d8d5679205c.jpg,640,640,Traffic-Green,471,33,505,95
None,0.5116209773539921,0.0,0.0,0.9,Clouds,0,0.8448176859029572,traffic-light-406-_jpg.rf.9a8185a8dd430245b55311a6432d0caf.jpg,640,640,Traffic-Red,398,91,438,193
None,0.5154946364719901,0.0,0.0,0.9,Clouds,0,0.8476887740453632,491_png_jpg.rf.996b7fc613d6daf9c216f3618d243335.jpg,640,640,Traffic-Yellow,354,331,448,448
None,0.5101311084624545,0.0,0.0,0.9,Clouds,0,0.8392190640252656,traffic-light-413-_jpg.rf.9a9e81f9b83b19b313703326068fba64.jpg,640,640,Traffic-Green,247,25,316,201
None,0.5008939213349226,0.0,0.0,0.9,Clouds,1,0.8535745047372955,427_png_jpg.rf.9c3538f10882e6db2600cd8bffdaa20e.jpg,640,640,Traffic-Yellow,216,207,355,379
None,0.4845053635280099,0.0,0.0,0.9,Clouds,1,0.740884295147861,497_png_jpg.rf.9a65953dde4bd4536210b3b888c27996.jpg,640,640,Traffic-Red,471,167,559,273
None,0.46305125148986725,0.0,0.0,0.9,Clouds,1,0.5512489233419466,183_png_jpg.rf.99ba2cf1363bdf4455a1279afc0df2dc.jpg,640,640,Traffic-Green,254,287,321,378
None,0.4520262216924902,0.0,0.0,0.9,Clouds,0,0.45090439276485794,532_png_jpg.rf.9b500605d6d8a406e102985cf6d073a7.jpg,640,640,Traffic-Yellow,200,155,370,346
None,0.4481525625744922,0.0,0.0,0.75,Clouds,0,0.39448751076658056,traffic-light-759-_jpg.rf.9b197b5e07815ce71b2ab0aea0feb420.jpg,640,640,Traffic-Red,301,36,526,487
None,0.4353396901072699,0.0,0.0,0.4,Clouds,0,0.319695664656905,346_png_jpg.rf.9986ef6981399072463e44a8272fcd3d.jpg,640,640,Traffic-Green,383,395,462,507
None,0.43057210965434933,0.0,0.0,0.4,Clouds,0,0.23097904105656045,74_png_jpg.rf.9cafc0f81c80a22f1eb6daf51ffb66ad.jpg,640,640,Traffic-Yellow,219,132,284,216
None,0.4231227651966627,0.0,0.0,0.9,Clouds,0,0.14470284237726097,traffic-light-327-_jpg.rf.9c80a6693dccbcd1362a03752918443f.jpg,640,640,Traffic-Green,545,428,582,539
None,0.41537544696066675,0.0,0.0,0.9,Clouds,0,0.0710594315245478,traffic-light-327-_jpg.rf.9c80a6693dccbcd1362a03752918443f.jpg,640,640,Traffic-Green,80,74,122,190
None,0.4165673420738969,0.0,0.0,0.9,Clouds,0,0.04622451909273615,245_png_jpg.rf.9c04cb48d57cdcb58bbf89879600d4d5.jpg,640,640,Traffic-Red,218,220,309,331
None,0.3688915375446964,0.0,0.0,0.75,Clouds,0,0.02698822853861614,323_png_jpg.rf.9ded8439b801d84a991c6d0ae0a9ef85.jpg,640,640,Traffic-Red,229,127,328,256
None,0.34982121573301583,0.0,0.0,0.2,Clouds,0,0.06675279931093886,450_png_jpg.rf.9b565a232309f2737393d173cfe85eb8.jpg,640,640,Traffic-Red,245,230,311,316
None,0.32151370679380165,0.0,0.0,0.01,Clear,0,0.16207292563881712,96_png_jpg.rf.9b1d85e0947ef8c442e3a70a7f9402f3.jpg,640,640,Traffic-Red,238,105,305,181
None,0.3146603098927301,0.0,0.0,0.01,Clear,1,0.2654320987654321,traffic-light-283-_jpg.rf.9d79187208d2629730f2f7a16a858fea.jpg,640,640,Traffic-Green,287,285,356,442
None,0.3092967818831944,0.0,0.0,0.01,Clear,1,0.44774619580821134,traffic-light-218-_jpg.rf.9d2aed9199300f33efb87502c68c9111.jpg,640,640,Traffic-Yellow,276,91,375,274
None,0.312276519666268,0.0,0.0,0.4,Clouds,1,0.5792420327304049,traffic-light-271-_jpg.rf.9e4c8d404c2d482682ab8c33a62f1c84.jpg,640,640,Traffic-Green,268,240,368,466
None,0.3656138259833135,0.0,0.0,0.2,Clouds,0,0.6658053402239449,164_png_jpg.rf.9bd0cb0809c4d7d85f9219f61b6a7c4e.jpg,640,640,Traffic-Red,333,463,391,531
None,0.40017878426698417,0.0,0.0,0.2,Clouds,0,0.7131782945736435,traffic-light-11-_jpg.rf.9c739530ff33128a1b7ad62e5f852cea.jpg,640,640,Traffic-Green,213,156,439,538
None,0.4311680572109644,0.0,0.0,0.4,Clouds,0,0.7817973011771462,179_png_jpg.rf.9f7b232282de0b7c97dfe087087757dc.jpg,640,640,Traffic-Green,275,220,354,311
None,0.4621573301549464,0.0,0.0,0.75,Clouds,0,0.6963824289405685,traffic-light-880-_jpg.rf.9b0873bd09e4aa3f220ef828e0b6d6c0.jpg,640,640,Traffic-Yellow,275,192,368,361
None,0.4660309892729426,0.0,0.0,0.75,Clouds,0,0.6893482629916738,traffic-light-144-_jpg.rf.9ed326b12405c65d13bacbff9e597d65.jpg,640,640,Traffic-Yellow,230,135,424,518
None,0.458581644815256,0.0,0.0,0.75,Clouds,0,0.7077232271030721,90_png_jpg.rf.9adbc92e3db22a09f28c8f95025cb7a3.jpg,640,640,Traffic-Red,221,108,288,189
None,0.43057210965434933,0.0,0.0,0.9,Clouds,0,0.6892047085845535,209_png_jpg.rf.9f2ba0a8e2d48e614623c7ec2bc75cd3.jpg,640,640,Traffic-Red,217,278,305,392
None,0.42610250297973806,0.0,0.0,0.9,Clouds,1,0.6540338788400804,traffic-light-909-_jpg.rf.9fdbcc9b8e613cc34a5e3800e8a7c7ed.jpg,640,640,Traffic-Red,139,62,428,601
None,0.41060786650774617,0.0,0.0,0.9,Clouds,1,0.5941716910709158,481_png_jpg.rf.a02ea50dda0ed639af75a9c0a1aea03c.jpg,640,640,Traffic-Yellow,322,345,410,454
None,0.4037544696066746,0.0,0.0,0.9,Clouds,1,0.522107378696526,517_png_jpg.rf.9f9f78b63772c580866bad700dafad5f.jpg,640,640,Traffic-Yellow,517,192,629,333
None,0.4037544696066746,0.0,0.0,0.9,Clouds,0,0.421619293712317,325_png_jpg.rf.9dd52923fc2fd61b9af2d8f96d931cdf.jpg,640,640,Traffic-Red,256,189,377,336
None,0.39690107270560127,0.0,0.0,0.9,Clouds,0,0.39750215331610683,traffic-light-48-_jpg.rf.a315b3bae1101bfc8ca0b451122edaba.jpg,640,640,Traffic-Green,262,206,393,486
None,0.3662097735399268,0.0,0.0,0.9,Clouds,0,0.4276485788113696,423_png_jpg.rf.a0c17a24bfb69ca4b8e6772045d2c901.jpg,640,640,Traffic-Red,286,290,374,382
None,0.3495232419547065,0.0,0.0,0.75,Clouds,0,0.246626471432673,IMG_6747_jpeg_jpg.rf.a2cc2bd53905462a3b48eedb9f083d4e.jpg,640,640,Traffic-Yellow,222,376,252,409
None,0.34266984505363496,0.0,0.0,0.75,Clouds,0,0.14498995119150157,IMG_6747_jpeg_jpg.rf.a2cc2bd53905462a3b48eedb9f083d4e.jpg,640,640,Traffic-Yellow,349,377,365,408
None,0.33134684147795035,0.0,0.0,0.9,Clouds,0,0.014355440712029863,89_png_jpg.rf.a1a3225140c8108b5e75860df1430d8d.jpg,640,640,Traffic-Green,285,231,350,319
None,0.3289630512514883,0.0,0.0,0.9,Clouds,0,0.012776342233706578,360_png_jpg.rf.a39e7cb976d9742e5fee95459224b92b.jpg,640,640,Traffic-Red,337,264,379,320
None,0.32479141835518455,0.0,0.0,0.75,Clouds,0,0.05799598047660063,280_png_jpg.rf.a207a11c4507be9dc2e6c62fad3074fd.jpg,640,640,Traffic-Green,371,434,445,538
None,0.31108462455303965,0.0,0.0,0.9,Clouds,0,0.1844674131495837,503_png_jpg.rf.a3586d30403d36e2bcbf2fcbe929144c.jpg,640,640,Traffic-Red,233,360,305,450
None,0.3027413587604286,0.0,0.0,0.9,Clouds,1,0.18891759977031294,210_png_jpg.rf.a363edfbefa24f76f8eb12a0a23c695d.jpg,640,640,Traffic-Green,234,358,297,451
None,0.3027413587604286,0.0,0.0,0.75,Clouds,1,0.2884008039046799,traffic-light-515-_jpg.rf.a34cf47c334147c1ec35a5af2453341d.jpg,640,640,Traffic-Green,554,212,609,350
None,0.3259833134684147,0.0,0.0,0.75,Clouds,1,0.6237438989376974,traffic-light-515-_jpg.rf.a34cf47c334147c1ec35a5af2453341d.jpg,640,640,Traffic-Green,29,498,139,532
None,0.34654350417163293,0.0,0.0,0.75,Clouds,0,0.6317829457364341,traffic-light-71-_jpg.rf.9cc7aa564a098e95cb3cb90e070bb640.jpg,640,640,Traffic-Yellow,190,31,475,561
None,0.3694874851013097,0.0,0.0,0.9,Clouds,0,0.6181452770600058,traffic-light-627-_jpg.rf.a008eaad3fbe6bdf8d25fb0467c836dc.jpg,640,640,Traffic-Red,128,150,306,449
None,0.3820023837902262,0.0,0.0,0.9,Clouds,0,0.7057134654033879,297_png_jpg.rf.a14b869162204ffc46bea60f7e96e09c.jpg,640,640,Traffic-Green,159,398,236,509
None,0.4123957091775914,0.0,0.0,0.9,Clouds,0,0.9211886304909561,traffic-light-653-_jpg.rf.a4693e4b4cb5bab225da28d5b6d6a64f.jpg,640,640,Traffic-Yellow,544,488,561,533
None,0.4368295589988076,0.0,0.0,0.9,Clouds,0,0.9138673557278209,traffic-light-776-_jpg.rf.a532710a7b13714ff31218501de89854.jpg,640,640,Traffic-Red,451,75,558,329
None,0.4368295589988076,0.0,0.0,0.9,Clouds,0,0.6037898363479759,traffic-light-200-_jpg.rf.a3a83b21acdc24368e0d0b54a27f4327.jpg,640,640,Traffic-Green,6,456,66,587
None,0.4418951132300357,0.0,0.0,0.9,Clouds,0,0.589434395635946,traffic-light-200-_jpg.rf.a3a83b21acdc24368e0d0b54a27f4327.jpg,640,640,Traffic-Green,541,84,614,213
None,0.4383194278903453,0.0,0.0,0.9,Clouds,1,0.518231409704278,310_png_jpg.rf.a4b407fa6e506f462f01d2d181df6015.jpg,640,640,Traffic-Yellow,209,267,263,336
None,0.4368295589988076,0.0,0.0,0.9,Clouds,1,0.5443583118001722,traffic-light-130-_jpg.rf.a5602d49c9d8c8e42ed38f3b563edd67.jpg,640,640,Traffic-Green,197,71,485,562
None,0.4022646007151369,0.0,0.0,0.9,Clouds,1,0.4534883720930233,324_png_jpg.rf.a717ee29487f76a3d68ef38983cd9c70.jpg,640,640,Traffic-Yellow,338,217,431,354
None,0.36293206197854566,0.0,0.0,0.75,Clouds,0,0.372093023255814,425_png_jpg.rf.a5f07b7f73d6d7a274bda4a3b09e8335.jpg,640,640,Traffic-Yellow,210,192,311,308
None,0.33134684147795035,0.0,0.0,0.9,Clouds,0,0.2708871662360035,traffic-light-575-_jpg.rf.a61297107bae5e9bdb51429a7face6e6.jpg,640,640,Traffic-Green,295,224,363,416
None,0.3060190703218115,0.0,0.0,0.75,Clouds,0,0.19121447028423774,traffic-light-122-_jpg.rf.a7c34cf0306e0dbc701af35f6c61a2b1.jpg,640,640,Traffic-Yellow,229,74,429,562
None,0.2774135876042898,0.0,0.0,0.2,Clouds,0,0.10565604364053977,traffic-light-488-_jpg.rf.a8f618147f9444c7389c3bf43d86037c.jpg,640,640,Traffic-Red,162,308,188,381
Columbus Day,0.2523837902264585,0.0,0.0,0.2,Clouds,0,0.03330462245190927,traffic-light-488-_jpg.rf.a8f618147f9444c7389c3bf43d86037c.jpg,640,640,Traffic-Red,429,425,452,495
None,0.23867699642431361,0.0,0.0,0.2,Clouds,0,0.01622164800459374,191_png_jpg.rf.a73ae3c5bcfbfe076777b88adc78aee7.jpg,640,640,Traffic-Yellow,370,256,443,368
None,0.21364719904648233,0.0,0.0,0.01,Clear,0,0.006029285099052539,traffic-light-394-_jpg.rf.a97150e3d01f184b90e9306557f25f30.jpg,640,640,Traffic-Red,447,89,580,177
None,0.19189511323003572,0.0,0.0,0.01,Clear,0,0.01306345104794717,traffic-light-394-_jpg.rf.a97150e3d01f184b90e9306557f25f30.jpg,640,640,Traffic-Red,90,401,169,609
None,0.1793802145411192,0.0,0.0,0.01,Clear,0,0.07981625035888601,traffic-light-355-_jpg.rf.a997b12bc2d9d633644aa835924c340c.jpg,640,640,Traffic-Red,482,0,544,107
None,0.17044100119189487,0.0,0.0,0.01,Clear,0,0.3370657479184611,traffic-light-355-_jpg.rf.a997b12bc2d9d633644aa835924c340c.jpg,640,640,Traffic-Red,44,360,109,487
None,0.14898688915375402,0.0,0.0,0.2,Clouds,0,0.7665805340223945,379_png_jpg.rf.a745c1f69f9fe1fdf1aaecd1d19315fa.jpg,640,640,Traffic-Green,206,191,304,301
None,0.1609058402860537,0.0,0.0,0.2,Clouds,1,0.9263565891472868,221_png_jpg.rf.a5ba1f3205f84176bdf15dc9074c9e8f.jpg,640,640,Traffic-Green,321,245,403,358
None,0.19725864123957138,0.0,0.0,0.2,Clouds,1,0.8244329600918748,traffic-light-810-_jpg.rf.a6956171336edb1596fafbf6e4552599.jpg,640,640,Traffic-Yellow,294,226,384,435
None,0.27115613825983154,0.0,0.0,0.2,Clouds,1,0.6616422624174563,traffic-light-108-_jpg.rf.a757fe045c4e65d0300fb1f9e11475fa.jpg,640,640,Traffic-Green,258,189,368,472
None,0.3623361144219288,0.0,0.0,0.2,Clouds,0,0.5989089865058858,526_png_jpg.rf.a578b6143b12f42e5379db82894c90e2.jpg,640,640,Traffic-Yellow,523,184,630,329
None,0.44278903456495833,0.0,0.0,0.2,Clouds,0,0.6012058570198106,451_png_jpg.rf.a9abbf167fca7f17b6e2d226131b6c41.jpg,640,640,Traffic-Red,248,332,319,421
None,0.4538140643623354,0.0,0.0,0.01,Clear,0,0.6352282515073213,355_png_jpg.rf.a9e156dccccc5157778a76f9b119e437.jpg,640,640,Traffic-Red,303,333,427,501
