holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,traffic_volume,class,historical_traffic,latitude,longitude,accidents,economic_activity,incidents
,0.4058402860548273,0.0,0.0,0.01,Clear,0,0.7823715188056274,Traffic-Green,0.2530697956029543,63.98941158631894,16.074766954756456,8,Parade,1
,0.4025625744934444,0.0,0.0,0.01,Clear,1,0.9026701119724376,Traffic-Red,0.18901763099155056,-45.825347461319524,157.01008803223522,7,None,3
,0.5324791418355179,0.0,0.0,0.01,Clear,1,0.753373528567327,Traffic-Yellow,0.11725239357891228,26.391910147871656,-1.9545963574322798,3,Market,0
,0.8152562574493452,0.0,0.0,0.01,Clear,0,0.6996841803043353,Traffic-Green,0.9301555190538379,31.72576732097994,11.835599418948902,5,Concert,3
,0.8528009535160912,0.0,0.0,0.01,Clear,0,0.6695377548090726,Traffic-Yellow,0.16298297249528815,-13.266648167201055,-138.7383898184538,3,Concert,2
,0.8849821215733016,0.0,0.0,0.01,Clear,0,0.7341372380132071,Traffic-Yellow,0.9295597852528494,-89.72619079055227,28.207832147160786,8,Parade,1
,0.910607866507748,0.0,0.0,0.01,Clear,0,0.7850990525409131,Traffic-Yellow,0.1648212174158638,63.27121452633119,50.70627437939382,3,Concert,3
,0.909415971394516,0.0,0.0,0.01,Clear,0,0.8489807637094459,Traffic-Green,0.14835167912313946,-7.277104279140033,-91.021882328344,0,None,4
,0.8656138259833135,0.0,0.0,0.2,Clouds,1,0.6316393913293138,Traffic-Red,0.6481112200218048,-7.314279617938823,92.69957017093509,9,None,1
,0.7759237187127521,0.0,0.0,0.2,Clouds,1,0.4834912431811657,Traffic-Green,0.5878473238159937,36.37781944466137,-65.62365592109481,5,None,0
,0.7026221692491053,0.0,0.0,0.2,Clouds,0,0.3840080390467987,Traffic-Red,0.5820577184032931,48.31917695422135,-29.737365082059398,9,None,3
,0.6701430274135873,0.0,0.0,0.01,Clear,0,0.3465403387884008,Traffic-Red,0.3867433720005804,79.34292250253597,93.55162919646483,6,Concert,2
,0.6448152562574485,0.0,0.0,0.01,Clear,0,0.223083548664944,Traffic-Green,0.5534071610204032,-34.06984023350151,-81.09083728222893,0,None,1
,0.6153158522050042,0.0,0.0,0.01,Clear,0,0.1136950904392764,Traffic-Green,0.27352745234913445,49.53777575615797,87.00424468838804,0,Parade,1
,0.5941597139451726,0.0,0.0,0.01,Clear,0,0.0538329026701119,Traffic-Green,0.7395203642123849,-86.71522465411178,-111.03022234356057,4,Parade,0
,0.5619785458879623,0.0,0.0,0.01,Clear,0,0.0209589434395635,Traffic-Yellow,0.7066232961801292,-29.73266180301613,45.53486803634661,9,None,3
,0.5530393325387362,0.0,0.0,0.01,Clear,0,0.0127763422337065,Traffic-Red,0.6454112574336389,-20.7578991716085,164.34850027407214,1,Sport Event,1
,0.5193682955899881,0.0,0.0,0.01,Clear,0,0.020671834625323,Traffic-Red,0.47269659108962825,-12.199255460434742,-1.9736902186834584,1,None,1
,0.5089392133492243,0.0,0.0,0.01,Clear,0,0.0878552971576227,Traffic-Red,0.13869488208908717,-26.030484437369225,-73.25923225039743,1,Market,4
,0.4979141835518472,0.0,0.0,0.01,Clear,0,0.3593166810221074,Traffic-Yellow,0.9667637016121873,21.64707931000146,-55.60361346769116,5,Sport Event,2
,0.4806317044100119,0.0,0.0,0.01,Clear,0,0.7846683893195521,Traffic-Red,0.733244512133832,-83.7828829421847,136.82323846970763,8,Market,3
,0.4755661501787838,0.0,0.0,0.01,Clear,1,0.9714326729830606,Traffic-Green,0.8998130762760442,-52.02884799741879,-40.8495716454743,5,Parade,1
,0.5140047675804524,0.0,0.0,0.01,Clear,1,0.8271604938271605,Traffic-Green,0.11582198078898896,45.42655284688897,-57.97137985347787,8,Sport Event,4
,0.6069725864123949,0.0,0.0,0.01,Clear,1,0.7301177146138387,Traffic-Green,0.9792266998221797,-55.7136746553289,-86.03982244759989,4,None,4
,0.7321215733015496,0.0,0.0,0.01,Clear,0,0.6287683031869078,Traffic-Red,0.43954304693458546,1.6267853174137343,131.9248754518989,1,Market,3
,0.8027413587604286,0.0,0.0,0.01,Clear,0,0.6691070915877118,Traffic-Green,0.21842855673904923,-31.878332714220598,163.10315969397647,9,Market,1
,0.9046483909415972,0.0,0.0,0.01,Clear,0,0.7006890611541774,Traffic-Yellow,0.4757575150769542,43.583334020206564,-93.61030069658821,6,Sport Event,1
,0.9466626936829544,0.0,0.0,0.01,Clear,0,0.7113120872810795,Traffic-Yellow,0.4672943741859994,66.74696988028012,162.2099920715982,7,Sport Event,0
,0.9746722288438612,0.0,0.0,0.01,Clear,0,0.757680160780936,Traffic-Yellow,0.361188443739619,40.03711702198157,124.39390065420656,5,Market,0
,1.0,0.0,0.0,0.01,Clear,0,0.7881136950904393,Traffic-Red,0.8281616986463781,-70.45474897756388,-65.89342098011859,7,Parade,2
,0.9967222884386172,0.0,0.0,0.2,Clouds,0,0.8712316968130922,Traffic-Green,0.5763366648243954,-36.31326112749789,55.18634410108589,5,Concert,4
,0.985101311084625,0.0,0.0,0.2,Clouds,1,0.837496411139822,Traffic-Red,0.11782941277156372,-86.48470273122179,101.09658293735953,8,Sport Event,2
,0.9460667461263412,0.0,0.0,0.4,Clouds,1,0.6724088429514786,Traffic-Red,0.8016078260529097,20.028549871918216,98.89296843017826,9,Concert,1
,0.8712753277711567,0.0,0.0,0.4,Clouds,1,0.4708584553545794,Traffic-Red,0.9491213286258232,8.198115363177223,-161.35913169507722,6,Parade,0
,0.8289630512514901,0.0,0.0,0.4,Clouds,0,0.4039621016365203,Traffic-Red,0.2950630450497189,-56.63262504105058,-133.98679797666802,3,Parade,1
,0.8092967818831927,0.0,0.0,0.75,Clouds,0,0.3730979041056561,Traffic-Red,0.7132866873332178,70.1936247722349,-151.74536034380253,6,Sport Event,4
,0.7970798569725854,0.0,0.0,0.75,Clouds,0,0.2539477461958082,Traffic-Red,0.5549515944866993,41.247096231879226,111.5274429844161,0,Parade,3
,0.7899284862932063,0.0,0.0,0.75,Clouds,0,0.1353718059144415,Traffic-Red,0.7244566592044887,-22.66172244244892,16.56369414638388,4,Sport Event,4
,0.775327771156137,0.0,0.0,0.75,Clouds,0,0.0579959804766006,Traffic-Red,0.18524192149308383,35.540315575675194,-84.784195812605,2,Sport Event,4
,0.7702622169249089,0.0,0.0,0.4,Clouds,0,0.0236864771748492,Traffic-Red,0.6779447635211717,33.66440651668208,-59.85233546290675,5,Sport Event,4
,0.7345053635280081,0.0,0.0,0.0,Clear,0,0.0208153890324432,Traffic-Red,0.6824402992640826,77.33126524968162,50.77059857312739,6,Sport Event,2
,0.5542312276519645,0.0,0.0,0.75,Clouds,0,0.3252942865345966,Traffic-Red,0.32502358302798956,48.36136000863601,-157.81679019963948,6,Sport Event,3
,0.525327771156137,0.0,0.0,0.9,Clouds,0,0.7628481194372667,Traffic-Yellow,0.9866597123152202,-68.59211966833614,-69.21714873843631,2,Sport Event,1
,0.5089392133492243,0.0,0.0,0.9,Clouds,1,0.9194659776055124,Traffic-Yellow,0.7399503715297916,59.882317512059245,37.270738701778754,6,Parade,2
,0.4755661501787838,0.0,0.0,0.9,Clouds,1,0.7624174562159058,Traffic-Yellow,0.25703707690855404,-30.741626480906206,135.91873279767697,9,Sport Event,3
,0.4591775923718693,0.0,0.0,0.75,Clouds,1,0.7436118288831467,Traffic-Yellow,0.7718550493946631,-27.97843015398974,-160.4631221315042,5,None,0
,0.4618593563766389,0.0,0.0,0.75,Clouds,0,0.6527418891759977,Traffic-Green,0.8619676063808156,-89.53224962632883,-64.02837139112145,1,None,1
,0.458581644815256,0.0,0.0,0.9,Clouds,0,0.7169107091587712,Traffic-Yellow,0.49995121270439347,65.8961129881055,88.96434614369457,6,Market,1
,0.4743742550655536,0.0,0.0,0.9,Clouds,0,0.8106517370083262,Traffic-Green,0.6749247999797859,-3.23184186368907,137.75459014391498,9,Market,3
,0.5011918951132301,0.0,0.0,0.75,Clouds,0,0.8245765144989952,Traffic-Green,0.3168268222782695,34.3725343171013,-150.58167765101618,6,Parade,2
,0.5116209773539921,0.0,0.0,0.9,Clouds,0,0.8448176859029572,Traffic-Red,0.35296310367342365,-32.41668843221949,-82.83573993746865,9,Market,3
,0.5154946364719901,0.0,0.0,0.9,Clouds,0,0.8476887740453632,Traffic-Yellow,0.3690705721684575,-33.21768334918039,101.06029152204343,7,Market,2
,0.5101311084624545,0.0,0.0,0.9,Clouds,0,0.8392190640252656,Traffic-Green,0.8295939651390813,28.800775508729544,158.21947551604092,7,Parade,1
,0.5008939213349226,0.0,0.0,0.9,Clouds,1,0.8535745047372955,Traffic-Yellow,0.4412815470013617,-85.50485272722014,46.307514830432126,4,Concert,1
,0.4845053635280099,0.0,0.0,0.9,Clouds,1,0.740884295147861,Traffic-Red,0.6106018611773479,37.78117206781994,-61.59650085866643,2,Market,3
,0.4630512514898672,0.0,0.0,0.9,Clouds,1,0.5512489233419466,Traffic-Green,0.9040731977196775,-76.1546835613266,-142.2490595151009,3,None,3
,0.4520262216924902,0.0,0.0,0.9,Clouds,0,0.4509043927648579,Traffic-Yellow,0.873670308015697,58.2801777798486,-90.16306551529122,5,None,2
,0.4481525625744922,0.0,0.0,0.75,Clouds,0,0.3944875107665805,Traffic-Red,0.22702976257432644,70.86330505194184,-32.64598816327148,5,Sport Event,0
,0.4353396901072699,0.0,0.0,0.4,Clouds,0,0.319695664656905,Traffic-Green,0.31807478912434006,-68.10427153419269,-110.13755713464664,9,Concert,4
,0.4305721096543493,0.0,0.0,0.4,Clouds,0,0.2309790410565604,Traffic-Yellow,0.922108516709958,-14.576837514161127,-103.17008628286233,9,Sport Event,0
,0.4231227651966627,0.0,0.0,0.9,Clouds,0,0.1447028423772609,Traffic-Green,0.7155879637430067,-76.3387502700505,17.53617004956925,4,Sport Event,1
,0.4153754469606667,0.0,0.0,0.9,Clouds,0,0.0710594315245478,Traffic-Green,0.7585187857538875,-70.40269707062315,-15.540038581403593,1,Market,2
,0.4165673420738969,0.0,0.0,0.9,Clouds,0,0.0462245190927361,Traffic-Red,0.8575484140602908,-0.9415514963778548,-92.77322600704886,0,Parade,1
,0.3688915375446964,0.0,0.0,0.75,Clouds,0,0.0269882285386161,Traffic-Red,0.5642827869698857,-55.942621798357585,-126.22833394524898,7,None,3
,0.3498212157330158,0.0,0.0,0.2,Clouds,0,0.0667527993109388,Traffic-Red,0.7846686088461581,-66.69582200662315,-65.23962427582757,7,Parade,0
,0.3215137067938016,0.0,0.0,0.01,Clear,0,0.1620729256388171,Traffic-Red,0.35823317861158377,-4.99646961487322,-33.30307685051315,7,Sport Event,2
,0.3146603098927301,0.0,0.0,0.01,Clear,1,0.2654320987654321,Traffic-Green,0.4879813165638729,67.0661557694475,169.57618055486995,4,Concert,4
,0.3092967818831944,0.0,0.0,0.01,Clear,1,0.4477461958082113,Traffic-Yellow,0.42084255045201,86.52300547071209,75.0898744810664,0,Concert,3
,0.312276519666268,0.0,0.0,0.4,Clouds,1,0.5792420327304049,Traffic-Green,0.5339450807082556,-49.65082709597505,132.3858415937422,7,Sport Event,1
,0.3656138259833135,0.0,0.0,0.2,Clouds,0,0.6658053402239449,Traffic-Red,0.4108760778893149,-56.48804782679013,-112.61949706644491,6,Concert,3
,0.4001787842669841,0.0,0.0,0.2,Clouds,0,0.7131782945736435,Traffic-Green,0.404174813900279,-22.017804537757982,73.85100659564327,3,None,3
,0.4311680572109644,0.0,0.0,0.4,Clouds,0,0.7817973011771462,Traffic-Green,0.4455559186507082,39.702739031162366,124.94954229967016,5,None,4
,0.4621573301549464,0.0,0.0,0.75,Clouds,0,0.6963824289405685,Traffic-Yellow,0.10996388706602905,37.143572904202784,13.830811458356436,2,Sport Event,3
,0.4660309892729426,0.0,0.0,0.75,Clouds,0,0.6893482629916738,Traffic-Yellow,0.23659110785581894,16.78375709892748,90.2769302698926,1,Concert,2
,0.458581644815256,0.0,0.0,0.75,Clouds,0,0.7077232271030721,Traffic-Red,0.15808342257540559,50.7135634342514,165.32501263229778,4,Market,2
,0.4305721096543493,0.0,0.0,0.9,Clouds,0,0.6892047085845535,Traffic-Red,0.1338886317152626,-27.97627996982459,23.29880729249217,8,Parade,0
,0.426102502979738,0.0,0.0,0.9,Clouds,1,0.6540338788400804,Traffic-Red,0.7528902801149027,22.980553317416266,-103.35253754664785,4,Sport Event,2
,0.4106078665077461,0.0,0.0,0.9,Clouds,1,0.5941716910709158,Traffic-Yellow,0.6307020698638426,-0.9399936946897043,27.180041000252203,7,Concert,3
,0.4037544696066746,0.0,0.0,0.9,Clouds,1,0.522107378696526,Traffic-Yellow,0.5313595080111483,69.0207368821485,44.839575823904255,7,None,3
,0.4037544696066746,0.0,0.0,0.9,Clouds,0,0.421619293712317,Traffic-Red,0.34919539487888174,49.355086472709075,129.13728419893937,8,Sport Event,3
,0.3969010727056012,0.0,0.0,0.9,Clouds,0,0.3975021533161068,Traffic-Green,0.7519142229897897,51.51960477863159,-139.05169313111622,2,Market,3
,0.3662097735399268,0.0,0.0,0.9,Clouds,0,0.4276485788113696,Traffic-Red,0.38517203932333755,-35.26211701666104,-100.70262973466902,2,Sport Event,1
,0.3495232419547065,0.0,0.0,0.75,Clouds,0,0.246626471432673,Traffic-Yellow,0.29566619006880934,80.62793663024107,143.4693429642506,8,Sport Event,1
,0.3426698450536349,0.0,0.0,0.75,Clouds,0,0.1449899511915015,Traffic-Yellow,0.6887228920593056,0.6811991084724411,70.50066828863473,1,Concert,4
,0.3313468414779503,0.0,0.0,0.9,Clouds,0,0.0143554407120298,Traffic-Green,0.7110264683187949,42.18117504107835,-126.33401635011536,8,Concert,3
,0.3289630512514883,0.0,0.0,0.9,Clouds,0,0.0127763422337065,Traffic-Red,0.8559026650927917,73.44371405052001,-57.069509045152444,1,Sport Event,4
,0.3247914183551845,0.0,0.0,0.75,Clouds,0,0.0579959804766006,Traffic-Green,0.4321990655346237,-76.04123661502949,32.49208017102558,5,Sport Event,0
,0.3110846245530396,0.0,0.0,0.9,Clouds,0,0.1844674131495837,Traffic-Red,0.874988391503831,-69.32163918020115,67.54121070058784,7,None,2
,0.3027413587604286,0.0,0.0,0.9,Clouds,1,0.1889175997703129,Traffic-Green,0.9020931637579581,-28.94882274930638,78.63224086279894,5,Concert,2
,0.3027413587604286,0.0,0.0,0.75,Clouds,1,0.2884008039046799,Traffic-Green,0.7007832167492126,-21.72833888932948,-159.09980665955715,3,Sport Event,1
,0.3259833134684147,0.0,0.0,0.75,Clouds,1,0.6237438989376974,Traffic-Green,0.17202275463865718,-49.33793694473346,16.798764836435197,2,None,1
,0.3465435041716329,0.0,0.0,0.75,Clouds,0,0.6317829457364341,Traffic-Yellow,0.11400980854645504,-27.245848509687285,63.28570037450379,2,Parade,1
,0.3694874851013097,0.0,0.0,0.9,Clouds,0,0.6181452770600058,Traffic-Red,0.14034737212335427,40.12153365025489,118.58621232517112,3,Market,4
,0.3820023837902262,0.0,0.0,0.9,Clouds,0,0.7057134654033879,Traffic-Green,0.9959403300969951,-35.965508941640955,16.124753198440885,0,None,2
,0.4123957091775914,0.0,0.0,0.9,Clouds,0,0.921188630490956,Traffic-Yellow,0.7779656660389751,60.71596717332605,-38.469543642071926,2,Concert,3
,0.4368295589988076,0.0,0.0,0.9,Clouds,0,0.9138673557278209,Traffic-Red,0.2920660449515602,50.06819301776949,-52.455054939146265,7,None,3
,0.4368295589988076,0.0,0.0,0.9,Clouds,0,0.6037898363479759,Traffic-Green,0.49251636337455484,-10.434356146493883,164.88326477106273,2,Concert,2
,0.4418951132300357,0.0,0.0,0.9,Clouds,0,0.589434395635946,Traffic-Green,0.6050698935986001,-0.964404121812592,-101.79110751314781,9,Concert,0
,0.4383194278903453,0.0,0.0,0.9,Clouds,1,0.518231409704278,Traffic-Yellow,0.1903925222076149,-81.49893839750672,-25.521308884527485,7,Sport Event,4
,0.4368295589988076,0.0,0.0,0.9,Clouds,1,0.5443583118001722,Traffic-Green,0.2476827906270474,-75.43395351150124,170.67045204774405,2,None,3
,0.4022646007151369,0.0,0.0,0.9,Clouds,1,0.4534883720930233,Traffic-Yellow,0.5622909282842542,-3.0944480565434276,-29.91649654702357,4,Sport Event,4
,0.3629320619785456,0.0,0.0,0.75,Clouds,0,0.372093023255814,Traffic-Yellow,0.4735825352971288,67.47993685821328,-129.6255249088461,6,None,3
,0.3313468414779503,0.0,0.0,0.9,Clouds,0,0.2708871662360035,Traffic-Green,0.14225564423058834,31.371060750190438,9.417169437793888,5,Market,3
,0.3060190703218115,0.0,0.0,0.75,Clouds,0,0.1912144702842377,Traffic-Yellow,0.5250578269169405,56.23199721730359,-82.71826444072865,3,None,3
,0.2774135876042898,0.0,0.0,0.2,Clouds,0,0.1056560436405397,Traffic-Red,0.3492723939903113,-53.99450760469403,-149.31100213061035,8,Sport Event,4
Columbus Day,0.2523837902264585,0.0,0.0,0.2,Clouds,0,0.0333046224519092,Traffic-Red,0.22811876298740236,-13.095911784053655,-78.18725613392343,3,None,0
,0.2386769964243136,0.0,0.0,0.2,Clouds,0,0.0162216480045937,Traffic-Yellow,0.2853010298732318,65.01432995315412,8.045087477224797,3,Parade,1
,0.2136471990464823,0.0,0.0,0.01,Clear,0,0.0060292850990525,Traffic-Red,0.38883911715521413,0.7207363680308703,-109.2789811865486,1,Market,4
,0.1918951132300357,0.0,0.0,0.01,Clear,0,0.0130634510479471,Traffic-Red,0.7637908000292477,23.353491948963622,18.308004094368556,1,Concert,0
,0.1793802145411192,0.0,0.0,0.01,Clear,0,0.079816250358886,Traffic-Red,0.7517978282067882,-78.6545160974193,0.8140817626316732,1,Parade,0
,0.1704410011918948,0.0,0.0,0.01,Clear,0,0.3370657479184611,Traffic-Red,0.9548640969528878,14.583223617868654,147.62158140106874,7,Sport Event,3
,0.148986889153754,0.0,0.0,0.2,Clouds,0,0.7665805340223945,Traffic-Green,0.4042025766246663,-50.84465954578602,-92.67384490433525,0,None,0
,0.1609058402860537,0.0,0.0,0.2,Clouds,1,0.9263565891472868,Traffic-Green,0.19413214229088205,17.275148993719284,162.2264197277783,2,Market,0
,0.1972586412395713,0.0,0.0,0.2,Clouds,1,0.8244329600918748,Traffic-Yellow,0.19408425125404732,-57.783387221996335,128.41083867974243,8,Parade,1
,0.2711561382598315,0.0,0.0,0.2,Clouds,1,0.6616422624174563,Traffic-Green,0.3942655465065972,48.36968295988001,-112.74533453733744,6,Concert,2
,0.3623361144219288,0.0,0.0,0.2,Clouds,0,0.5989089865058858,Traffic-Yellow,0.4383735002380783,-29.807215944965456,146.5947957848639,9,Parade,1
,0.4427890345649583,0.0,0.0,0.2,Clouds,0,0.6012058570198106,Traffic-Red,0.8418007787864168,64.93897879627079,47.33682834172214,5,Parade,1
,0.4538140643623354,0.0,0.0,0.01,Clear,0,0.6352282515073213,Traffic-Red,0.47998225672171924,-9.486171952019717,-42.53298896129576,8,None,4
,0.5283075089392124,0.0,0.0,0.4,Clouds,0,0.6286247487797876,Traffic-Red,0.9991218662653187,60.70042470577755,53.718421332902324,8,Sport Event,0
,0.5461859356376628,0.0,0.0,0.4,Clouds,0,0.7037037037037037,Traffic-Green,0.6276856292977707,-75.86168960372143,106.19568459250837,2,Concert,2
,0.5622765196662698,0.0,0.0,0.01,Clear,0,0.7578237151880562,Traffic-Red,0.4533876579887184,40.7791648414119,-23.860471833034154,4,Sport Event,2
,0.5876042908224068,0.0,0.0,0.01,Clear,0,0.8262991673844388,Traffic-Green,0.16140253702503313,-54.835271299363654,-93.08512335627043,3,Market,3
,0.5920738974970199,0.0,0.0,0.4,Clouds,1,0.7809359747344243,Traffic-Yellow,0.6096118291058592,16.514143379272355,-172.85983325311588,3,Market,4
,0.5846245530393333,0.0,0.0,0.4,Clouds,1,0.5793855871375251,Traffic-Yellow,0.6653369818619833,-22.94485865905085,164.56137196526976,0,Market,0
,0.5178784266984504,0.0,0.0,0.2,Clouds,1,0.4085558426643698,Traffic-Red,0.8382353987375817,10.26451137763317,172.3980227806329,4,Parade,3
,0.4529201430274128,0.0,0.0,0.01,Clear,0,0.3093597473442435,Traffic-Red,0.5880007128544391,27.981398502662742,158.77362758099588,8,Parade,3
,0.4392133492252679,0.0,0.0,0.01,Clear,0,0.2594028136663796,Traffic-Red,0.3611065952655508,4.19649023240224,-64.76432628973964,0,Parade,1
,0.4258045292014287,0.0,0.0,0.01,Clear,0,0.1689635371805914,Traffic-Red,0.8936566972086469,57.42109419318132,-29.79785682695004,8,Parade,3
,0.4126936829558989,0.0,0.0,0.01,Clear,0,0.0996267585414872,Traffic-Red,0.38470870944067603,28.180523782053868,-143.75469460321446,9,Parade,4
,0.3924314660309882,0.0,0.0,0.01,Clear,0,0.0419178868791271,Traffic-Red,0.4343187620189042,77.29396678366322,56.590977659653305,0,Parade,1
,0.3772348033373056,0.0,0.0,0.01,Clear,0,0.0113407981625035,Traffic-Red,0.9370012074585872,-28.696006437816166,151.86345610166904,7,Market,1
,0.3831942789034563,0.0,0.0,0.01,Clear,0,0.0040195233993683,Traffic-Red,0.35922788561574015,-46.8631124953309,-115.99781901802596,7,Market,1
,0.3682955899880813,0.0,0.0,0.2,Clouds,0,0.0825437840941717,Traffic-Green,0.9163226658866226,-68.64776435645585,110.79192143801248,0,None,2
,0.3548867699642422,0.0,0.0,0.4,Clouds,0,0.3524260694803331,Traffic-Red,0.6611708582625487,-82.73214906278668,69.44953518105146,0,Parade,3
,0.3572705601907024,0.0,0.0,0.4,Clouds,0,0.7909847832328453,Traffic-Red,0.3415683695123409,3.7461119182773928,-120.38591180064464,8,Concert,0
,0.3784266984505358,0.0,0.0,0.75,Clouds,1,0.8937697387309791,Traffic-Yellow,0.9507097273621338,-57.09694674857696,-18.92360311834645,8,Market,0
,0.4103098927294386,0.0,0.0,0.9,Clouds,1,0.7955785242606949,Traffic-Yellow,0.986664030095128,88.69872676171286,-55.646079151803065,1,Market,0
,0.4392133492252679,0.0,0.0,0.9,Clouds,1,0.7717484926787253,Traffic-Green,0.9299240140183588,-21.520787450627196,5.239383925928365,1,Market,4
,0.4994040524433849,0.0,0.0,0.9,Clouds,0,0.6188630490956072,Traffic-Yellow,0.8330225914972634,4.623033793309318,-165.45670977925386,5,Concert,3
,0.5512514898688909,0.0,0.0,0.9,Clouds,0,0.6414010910134941,Traffic-Green,0.6954422458670914,49.85525895784377,26.54740474381967,8,Sport Event,0
,0.5801549463647184,0.0,0.0,0.75,Clouds,0,0.6953775480907264,Traffic-Green,0.30012962298038554,-73.73413741757493,114.13671587061697,0,Concert,3
,0.6117401668653155,0.0,0.0,0.75,Clouds,0,0.6900660350272754,Traffic-Yellow,0.4197506516839702,27.763226734961933,-36.51792400561118,3,Market,3
,0.6477949940405239,0.0,0.0,0.9,Clouds,0,0.728825724949756,Traffic-Red,0.7339847696745194,47.63156771429138,-169.91969150766903,0,Market,3
,0.6740166865315853,0.0,0.0,1.0,Rain,0,0.7973011771461384,Traffic-Red,0.29194799117516823,-19.616153014923327,53.38728477766807,8,None,0
,0.7127532777115597,0.0,0.0,0.9,Clouds,0,0.8794142980189492,Traffic-Green,0.4127002689508994,-10.244326170415818,81.83090486476425,6,None,2
,0.7675804529201429,0.0,0.0,0.9,Clouds,1,0.8475452196382429,Traffic-Yellow,0.8618174546274742,43.921394223209006,79.9026631409298,1,Market,3
,0.760429082240762,0.0,0.0,0.9,Clouds,1,0.6082400229687052,Traffic-Red,0.5389319708371084,47.874784115347126,-8.154281834885637,0,None,0
,0.7225864123957084,0.0,0.0,0.75,Clouds,1,0.4586563307493541,Traffic-Red,0.4791482009089203,9.569652376155119,9.85728752100502,2,Sport Event,3
,0.6778903456495833,0.0,0.0,0.9,Clouds,0,0.366350846971002,Traffic-Red,0.19839313542579617,-9.41944236918674,-104.86795648689488,1,None,3
,0.6108462455303929,0.0,0.0,0.9,Clouds,0,0.299023830031582,Traffic-Green,0.48676709266902807,88.90356672777398,70.36450536846297,0,Market,0
,0.5616805721096529,0.0,0.0,0.9,Clouds,0,0.2329888027562446,Traffic-Yellow,0.9679552469760379,23.93846047898228,-109.65247766673201,2,Sport Event,3
,0.5315852205005953,0.0,0.0,0.9,Clouds,0,0.1039333907550962,Traffic-Yellow,0.20152801159870087,-44.74171446166411,-40.410485555052276,8,Concert,3
